text,label
"@drawnbybon Thinking a rock in your shoe would be pretty relevant, insofar as walking and avoiding pain is relevant to you, no?

Mostly just wondering why anyone would take issue with someone trying to motivate people to deal with climate change?",0
"It just hit me!
The lower the oxygen levels we have the less power can be generated form ICE's.
May be we can get #carhead s to care about climate change for the sake of their precious horsepower.
#showerthoughts",0
"They do it all the time. Climate, pharmaceuticals, what we eat or dont eat, vaping. Alot of BS from CDC, FDA. Wait long enough, they will change their predictions. https://t.co/ieVyp0yX8Z",1
"An NPR poll found that 80 percent of parents wish their kids were actively learning about climate change, so Adventerra Games designed intricate board games to teach kids about environmentally conscious habits. #ShareSomethingGood

https://t.co/HZbI2FCkKw",0
Fantastic Video from @TorresWines on the need to act on climate impacts on vineyard. https://t.co/62EAtgTudJ @ProtocolPorto @ClimateReality @PanchoCampoC @brianwineforall #wine #climatereality #GlobalWarming #BreakingNews,0
"One million solar-powered roofs across California! Bringing big change, driving down utility costs, generating more jobs, and creating a cleaner tomorrow.
https://t.co/Yebs9s1tAG via @abc30 

#gosolar #solarenergy #solarpower  #climatechange",0
"@zapher134 @1stTimeCaller_ @DeanObeidallah @realDonaldTrump @FLOTUS @GretaThunberg Greta is not an innocent ""child"" being victimized. She (or her handler parents) CHOSE to be out there as public and as angry as can be. 

Every human is a victim of her incessant, petulant, ignorant rants about ""climate change,"" or the ""colonial, racist patriarchy.""",0
Live from #COP25: Discussing a people’s agenda for #ClimateAction https://t.co/rvv9nYQAAb,1
"SOLUTION: Reusable bags when shopping in ALL stores this #holidayseason 

FRONT RUNNERS: 4 states have #bans on #singleuseplastic bags. #CA #NY #Hawaii &amp; #CT, but we don’t need to wait for a ban in our states

HOLIDAY SPIRIT: SAVE a LIFE💚

#ClimateChange

https://t.co/WlFmto0ifn",0
"When in doubt about #climatechange, take comfort from the highest authority in the land. ""I think about it all the time,...you know, I’ve done many environmental impact statements over my life, and I believe very strongly in very, very crystal clear, clean water and clean air.""",0
@Timberati @reason @RonaldBailey “Numerous studies have quantified the human contribution to global warming since the mid 20th century. Most estimates cluster around 100%.” —National Review @NRO https://t.co/3T792F7GeP https://t.co/0NdGQ3Zl90,0
"Only 16% of FTSE 100 Chairmen or Chief Executives address #climatechange in the leadership statements of their latest annual report, despite it being the defining issue of our time, says new report from @BlackSunComms https://t.co/rzGQvwzaDs",0
"@kathrynw5 @realDonaldTrump

Your characterization is incorrect.  President Trump's sound advice is not attacking Greta.  Besides the Climate Change hoax is to merely extract money from taxpayers now that the Deep State is no longer able to generate wars, thanks to your Pres. Trump!

○¿○,",1
@Georgina_Rose1 The climate change business is just a front. All they are really interested in is bringing down the system.,0
"Polluting firms 'will be hit by climate policies': Which business sectors will be winners and losers when, and if, climate change policies take affect? https://t.co/WKQ0IMlPzV https://t.co/IrvEHIvLsI",0
@LucyMcTweets @eucopresident Climate change exactly exists and is very https://t.co/cub3ae7QRc there any  relation between cooperation in climate and China's 'human rights?,1
"Yet another example of the concrete costs of climate inaction:

California Bans Insurers From Dropping Policies Made Riskier by Climate Change https://t.co/2FPHNswS0W",1
Thanks @MariaRamosUK and @trtworld for your strong advocacy of 🌏protection and #ClimateChange warning #COP25 #save 🌎 @sifiratikgov https://t.co/PKiFmGL1Lu,0
@mgrant76308 If your going to hold a meeting on global warming why not do it in a nice vacation spot like the Costa Del Sol in spain so they can complain how hot it is.,0
"@jeremycorbyn Jezza, you really need to call Johnson out on his social care plans and climate change denial over the next week. Maybe another damming leaked govt paper will do the trick ;) #JC4PM",1
There's Now Evidence an Ancient 'Political Superpower' Failed Due to Climate Change via @ScienceAlert  https://t.co/06OCxnObWl #ClimateChange #AncientHumans #History,1
All of them have their snouts in the Renewables trough.Matt Keane claims the bushfires and smog are caused by climate change during his speech to the converted. https://t.co/8Xf3GUsL6f,4
"@tynewrc @silverapples80 @Jacklightsout69 @WesleyGWalton @GreenPartyLboro @LboroLabour You Claim that tackling the #ClimateEmergency is a priority for you, but that is dishonest. If it were true you would see the sense in advising everyone in Loughborough who wants to genuinely support real #ClimateChange action to vote Labour.",1
"@TherealNihal Balance should be equal levels of scrutiny but it has become giving all sides, including the least credible, the same attention. For example, representing a climate change denier and a climate change activist is not balance when over 90% of climate scientists are in agreement.",0
Well done @1tomcorbin! @JohnGlenUK @VCharlestonLD @page_rick7 @DruidKingArthur will you pledge for #climateaction? #salisbury #GE2019 #ClimateEmergency https://t.co/jtKBpEYj9U https://t.co/yOfG5EXDuj,0
It’s remarkable that @Matt_KeanMP’s frank acknowledgement of the link between the ongoing catastrophic #bushfires and #ClimateChange is newsworthy @abc730. It really highlights how deep the climate science denial is on his side of politics #auspol #nswpol #COP25Madrid #ecocide 🔥,1
"What's Best 4 the #Economy?
The Surprising Answer: #ClimateAction
Lots of #Jobs
Cuts #Pollution
Saves Millions of Lives!

#ActOnClimate #Renewables via @arikring 

https://t.co/tP2BjEaSWV",0
"#ClimateChange this is such a an important event, looking forward to hearing your thoughts @DemGallagher thanks @jennyscoop for organising https://t.co/YMDhc7Agdy",0
David Bellamy: 'BBC axed me for rubbishing global warming' https://t.co/gVJbzNJvLM,0
"@brockad2 @murpharoo @zalisteggall @TurnbullMalcolm @QandA Any action!!!!!!!!!!!!!!👈😡

🐨👉 #ClimateAction 👈🐨

The #ClimateEmergency is NOT going away!",0
"@mattbahh idk the idea that we need to take the ""politics"" out of the environmental movement is not a new one &amp;I think speaks to the political climate we live in where capitalism reigns uncontested &amp;people think we can reform it - when we need to smash it to stop climate change",1
"Why climate change is an irrelevance, economic growth is a myth and sustainability is forty years too late https://t.co/ZCNRDQk74m via @GlobalComment",0
Vegan meat revolution could help solve global warming https://t.co/J4Bmii78AT di @YouTube,3
@valmasdel Really very useful - thanks for this overview and references. Main conclusion is deep emission cuts are essential #ClimateAction to prevent significant #SeaLevelRise,0
"1/12/19 #ABCClimateWatch
@abcnews mentioned #Climatechange once today (sustainable costumes). Let's just ignore that the #bushfires, #drought, #watershortage, #heatwaves  are part of #climateemergency #endclimatesilence",4
Climate tipping points — too risky to bet against — “The stability and resilience of our planet is in peril. International action — not just words — must reflect this.” #ClimateChange #ClimateEmergency #ClimateActionNow #climate https://t.co/pVTafVrQNw,0
"Year 8 geography students have had the benefit of special guests today, to help them learn about climate change emergency. Thankyou to Northwich Transition for your fantastic input. #scholarship #ambition https://t.co/9jIJv0rXAW",0
We're one of the countries most affected by #climatechange. #ClimateChangeIsReal https://t.co/uVt8kaBwlV,0
"Feeling artsy? Draw a picture of the earth, and help change the climate. https://t.co/5CIFjGiSpV #ChangeTheClimate #art #HelpTheEarth #MusicVideo #GretaThunberg #Panic #EdBegley #QuincyColeman #BobGlaub #RussKunkel #ClimateChange #MusicForGood #Sweden",0
"Too Bad Their Senator's A Denier Paid Off By Fossil Fuels Inc.

Saving Oklahoma's prairies, a vital weapon against #climatechange https://t.co/dlH54O6zdB via @NBCNews @claytoonz 

@tuszyb @Wulfkat @Mandalorian_Ren @ShelbyKStewart @Joannetrueblue @Bevfriesen1 @lifesafeast @mcdirk https://t.co/ckvHZ4qhnk",3
System dynamics scholar explains climate change through games - The Korea Times https://t.co/T0bKh64fX5,0
The Warming Planet https://t.co/m0QmKLYDaS,0
Goes the same.for #Karachi.. #ClimateChange #SealevelRise #SaveMangroves https://t.co/h6w44Xfv02,0
"Mumbai it rained in October, then came November rains and it’s drizzlIng now in December . Earth it trying with all its might to maintain equilibrium while we go about burning everything in our path without caring for future generations #GlobalWarming #worldholdon #bobsinclair",2
"Wildfire, Floods, Extreme Heat: CA Prepares For Climate Change https://t.co/fWFUrVXsII https://t.co/TYUPq6c3Qj",4
"every city and region should have their own #climateaction plans, argues @markkula_markku from @EU_CoR #GreentoScale #COP25 https://t.co/VlvvlDa80R",1
"@abcnews Drought - Climate Change Emergency
Storms - Weather Change Forecast",4
"@Earthjustice ""100% clean energy by 2050""...LOTSA LUCKbaby....you'll need it. ...2015: Wind, Solar Less Than 0.7% Of Global Energy #climatechange #ClimateBrawl @ProfBrianCox @readfearn @BillNye @neiltyson @hausfath @afsnsw @RobOakeshott1
@drkerrynphelps @murpharoo @zalisteggall @PeterWSinclair https://t.co/YcPCX4PBPG",0
@MarkGottliebFOX I suspect it’s a similar notion to Howard’s  “relaxed and comfortable” fantasy. An apology to the Stolen Generation? Better to tell people there was nothing to worry about. It’s the same with climate change: people want to hear the lie that it’ll all be ok.,0
John Kerry and the climate kids: a tale of 2 new strategies to fight climate change — Vox https://t.co/UZwi9DUO4d,0
@Siemens shame on you for profiteering from #Coal knowing the impact it is making on #ClimateChange #ClimateCriminals #SiemensSuck #StopAdani https://t.co/YK7xQtxWHy,0
@BillGates @EdeRothschild @finkd @stevewoz @PaulGAllen @Microsoft @IBM @Apple What'actions'do you plan to take to avoid'GLOBAL WARMING'&amp;MITIGATE YOUR'CARBON FOOTPRINT'&amp;HELP THE PLANET?.snehtuaÆ @interiorgob @CIA @cnni @nytimes @mediasetcom @laSextaTV @el_pais @UN @GretaThunberg https://t.co/xSwR6pTwr4,0
"Eating less meat and farming with fewer chemicals needed to curb global warming - UN report - https://t.co/2Odba9Ypqr

#GoVeg #BanLiveExport #LiveExport #AnimalRescue #AnimalRights #BanLiveAnimalExports #ClimateChange #MeatFree #BanMeat #MeatBan",3
@HappySinger @MikeAHemingway @wellielad @GideonCRozner So they are both wrong? Do you have any Scientific Data to say Australia can change the worlds climate?,1
"RT @profnrastogi Temporal Characteristics of Brown Carbon over the Central Indo-Gangetic Plain https://t.co/xhkrVe7ny3

@PRLAhmedabad 
#airquality  #AirPollution #ClimateChange #aerosol #science #whitepaper",0
"We are increasing our exports of fossil fuels with mega coal and gas mines. Stop treating people like idiots with false claims that we are taking action against climate change. We are not, we are profiting from the #ClimateEmergency. #TheDrum",0
RT @mercer: How can you successfully #invest in a time of #climatechange? Review @mercer's climate scenario models to learn what it means to #investors: https://t.co/xVKVyjfUhP #Finance #Sustainability #WEF20 https://t.co/mTq8xSPBqO,0
What do scientists think about 'Real Science' claims against climate change? https://t.co/77STehgTHe via @john0sullivanp2,0
"This 👇🏻 is mind-blowing. Meanwhile climate change is becoming a crisis, our roads and bridges are a mess, our social safety net is withering, and homelessness and poverty are growing exponentially. Only the rich are benefiting. https://t.co/H4IYgyqxxM",0
"@GreenpeaceSuomi @MarinSanna ""#Finland will achieve #CarbonNeutrality by 2035""

""Finland aims to be the world’s first #FossilFree welfare society""

These and other objectives of #SannaMarin's government programme can be found here:
https://t.co/0moDhPscp8

#ClimateEmergency #ClimateCrisis #ilmastotwitter",1
"#NASAMoonTunes Maybe part of the #ClimateChange is due to this: The Sun must be stronger than in the year 2000, the Moon has been brighter,yellow and red in recent years. In Lima,in the days that it had more ultraviolet rays,the Moon has been seen with a Rainbow surrounding it.",0
@USATODAY pay attention to the #ClimateChange,0
@TorontoStar An alternative analysis of the politics behind the mask of climate change: https://t.co/GZD36Ix9rn,1
New study funded by @Transport_gc to evaluate #ClimateChange risk in #PEI. Find out more here: https://t.co/fjZB85WwAE @ParksCanada #mitigation #erosion,0
"@BernieSanders The world can no longer afford to have leaders like trump who deny climate change. 
On behalf of my three grandsons, please continue the fight to secure their future.",1
Project Wren Helps Reverse Climate Change via Subscription Donations that Fund Carbon Offset Projects - https://t.co/9h2LMBVNgQ https://t.co/ZbRF1gGLhI https://t.co/kYlzKrYJhm,0
#InnovativeVolunteerism Transforming lives and inspiring #youth driven #ClimateAction solutions across villages #ClimateAction #SDGs #NDCs implementation https://t.co/Ds4qqX0RVC,0
"True dimensions and necessary solutions for the worldwide climate crisis are being avoided

Vijay Prashad @vijayprashad
  Wealthy Countries’ Approach to Climate Change Condemns Hundreds of Millions of People to Suffer

https://t.co/rCnVse40Kl

@videotroph  
 
#ClimateCrisis https://t.co/BngNWoALjC",1
"Senior cabinet minister @senbmckenzie insists the Australian government is taking action on climate change, even if some people don't like its approach. #auspol #7NEWS https://t.co/J1F0hBdU4X",1
"@WriterNaikeZ @RagingLibNana @GretaThunberg Remember Lex Luther is Superman 2, global warming would flood all the cities on the coast, this eliminating the Blue areas and give them potentially new ocean front property.  Pure evil genius.",4
@staggy33 @lepenguinregale @xwickedperriex @ClimateCritic18 I've already seen a 💧 blame vulanco erupts on climate change 🙄,4
"@DeveugleFrink @WestTechFest #WestTechFest2019 – the week-long innovation festival feat. founders, VCs, CEOs &amp; tech visionaries – was the perfect chance to share the unique role we're playing in response to the environment &amp; climate change emergency.
&gt; Our #renewableenergy projects: https://t.co/YbxEtgbPry",0
"@EmmaVigeland Pelosi is effectively a 90s Republican who has co-opted the Democratic Party.

We can back that up in regards to healthcare, climate justice, war, surveillance, torture, secrecy, impeachment, and immigration.

Ready for change? Support #ShahidVsPelosi! https://t.co/blYS0I8fWR",1
"@amvetsupport Trump and his stooge Republicans always , always go after the most vulnerable of our population. The young , the poor, the elderly and minority’s, disabled . We’ve cut money from kids lunch program, SNAP program, attempted repeatedly to cut  money to mental health, climate change",1
"Isn't this amazing?
When do we start?

#savetheplanet #ClimateChange 
#ClimateActionNow https://t.co/QidACexPO6",0
"@AnnieAsheFields There actually are signs that ""global warming"" is stopping. Many many climate scientist project the start of a prolonged cooling period. Hence, it's morphed into ""climate change.""",0
"The next president needs to go back and find all the papers that Trump signed and reverse them after they do climate change, medical, gun control all the important things! I will be praying in the name of Jesus for them! We need to get America under GOD! Every on needs JESUS!",1
"Every 2 seconds, someone is forced to leave their home due to #ClimateChange. That's two actual human beings made homeless since you started reading this. Support #ClimateAction now.

https://t.co/JBsK75Z5Fs",0
"Tax breaks, experimental capture plants, new fangled ways of producing electricity and talk of infrastructure hubs amount to an encouraging buzz, but not yet much more #carbonneutral #ClimateChange #ccs  | The Economist https://t.co/ZTcn9IGXDE",0
I think our theme this year “Become a climate scientist” will be an interesting chemistry challenge. I wait for the @GretaThunberg 's of this country. #chemistry #ClimateChange https://t.co/K5tRWL383B,0
Global warming is happening folks https://t.co/G2c232JxHu,0
@TimeOutLondon You know we are in the throes of Global Warming when someone makes a comment like this..Dead as a dodo bird....,0
"@Tcaddy5 They're a libertarian / conservative think tank who are paid by various industries to shovel out propaganda (actual propaganda!) to confuse the public on MANY subjects, including manmade climate change.

https://t.co/aMhMXvDcUM

They're immoral, unethical and for sale to anyone.",1
Well done - The Scottish Government have successfully increased climate emissions. #climatechange #ClimateEmergency https://t.co/mPedhrfhNp,1
"There is no sign of a slowdown, let alone a decline, despite all the commitments under the #ParisAgreement on #ClimateChange. We need to increase the level of ambition for the sake of the future welfare of mankind.
https://t.co/4AKQf229Iu",1
"@BernardKeane This Government is confusing me again.
So, it's OK to boycott a company, as long as it's not about climate change, right???
Why a top Government Minister wants you to boycott Coles https://t.co/0xAPza5sGe… via @abcnews
#auspol
#climate",1
"Everything you need to know about the upcoming #COP25- UN #ClimateChange Conference - 2-13 December 2019, Madrid. Keep us following via https://t.co/DAvb6gXAqz @sejorg @UNFCCC @UNDPClimate @India4Climate https://t.co/ZYf7wp27Gt",1
"Note to the Holy Father:  Concern for climate change, environment, etc. is unprecedentedly nice for a dude in your line of work, but how 'bout the contraceptives thing?  https://t.co/V8CKxiraqT",0
Climate change: Time to rise before seas do https://t.co/lTZhWEf52z https://t.co/t4EdatPHnm,2
"Reality: Fisheries, ocean species are threatened by human activity

Scientists: “The major driver of ocean oxygen loss are climate change and nutrient pollution”

Kenneyland: “Moody’s buying into a political agenda” 

#ClimateChange #UCP #abpoli #cdnpoli 

https://t.co/C0lvpOKWnt",2
"The drought is caused by climate change, which is causing  desertification.",4
"@AndrewYang @chad_leo CLIMATE CHANGE!!!!! --- Please work it into the next
debate.  CA, LA and FL voters, mainly, will listen.",1
"Good to see that @UniofExeter has listened to its Environment and Climate Emergency Working Group and is divesting from fossil fuels.
#keepthemintheground
#FossilFree #ClimateEmergency",0
What will you stand for? #ClimateChange #impeachmentDebate #Bernie2020 #AOC #GretaThurnberg #translivesmatter https://t.co/5yOlunArcp,1
Exxon Mobil prevails in New York climate change lawsuit at https://t.co/SICP0jWb0M,0
"#Happeningtoday - @ECA_OFFICIAL and @AfD to sign a general framework agreement aimed at working closely on #research areas related to Africa and some of its key challenges, including #gender #migration and #climate change

@RiouxRemy  @SongweVera",1
"#UK hatches plan to build world's first #fusion power plant
#ClimateChange
#ClimateEmergency
#CO2

 https://t.co/cPwjJlvU86",1
@CTVCalgary CTV helping the LIb.S weaponize climate change. Sorry to see even the calgary ctv news room doing this. Bell Media owns this news station and are working to sway public opinion to favor there agenda. Just look at your tv provider. CTV's (Bell Media) has gained market share.Boycot,1
"@SlatteryNetwork Oz to stand out at #COP25 but not in a good way. Global pariah status. Morrison MIA on climate emergency. Droughts, bushfires etc exacerbated by #climatechange. Pacific neighbours going under. To add insult to injury, Angus Taylor to attend?",1
"When the #NewYorkTimes joins up to promote #JohnKerry and #ClimateChange along with a bunch of manufactured #Celebrities, it's time to forget #Skepticism and join the #Herd! We can #Trust these #Yokels and #SnakeOil hucksters: https://t.co/iU2xOqfSTt",0
CBC coverage of our #WEClimateAction Summit: High school students grill civic leaders on climate change | CBC News https://t.co/S0zmhqh6T8,1
"We choose #Hope for #ClimateChange let's agree on a plan to mitigate the effects of #ClimateChange now 'Choose hope or climate surrender, UN chief' https://t.co/XrYGgOZLco via @rte #ClimateChaos #ClimateStrike",0
"@MensDayOutIndia Well he deserves more then her, but schools are not as important as global warming concerns.",0
"In case you believe the Tories are serious about #ClimateBreakdown, think again. They are serious about taking money from  #FossilFree investors. #VoteTheToriesOut https://t.co/hfQCBaV6nf",1
Climate Change Is a Chronic Condition https://t.co/skgCoolE1u via @ForeignAffairs,0
"@AJEnglish @GretaThunberg MASTER KEY PLANS

FOR FIGHTING AGAINST GLOBAL WARMING AND CLIMATE CHANGE. 

https://t.co/fAtxdnQb22 https://t.co/ZFxfM2aP7K",0
@BruceWayne852 @TIME @GretaThunberg Climate change definitely isn't a hoax btw,0
"@lbergkamp Dan de onderzoeksopdracht: “This research should help resolve public confusion around the performance of past climate modeling efforts, and increases our confidence that models are accurately projecting global warming.”",0
"@adlrope @keanfei47 @tan123 It's called 'real world experience'. The older you get, the more you see. We've seen fads come and go. We have been bombarded with doomsday scenarios since we were kids. It makes one jaded and doubtful. We learn to 'follow the money'. Sadly, it WILL happen to you. #ClimateChange",0
"Take it Scott Mann did another no show in Launceston #Cornwall deserves a much better #BrighterFuture - we need to #StopBrexit &amp; fix the real problems like #ClimateChange child poverty, housing, underfunding our NHS &amp; our dreadful voting system. 
#ToriesOutDecember2019 https://t.co/j2hcGIKXQz https://t.co/uBcUoY1mzD",1
"EU Council summit to focus on climate change and EU budget #EUCO #ClimateChange
https://t.co/ggoiJVNNcw

European leaders are meeting in Brussels today (December 12) and tomorrow (December 13) at a Council summit where talk will focus on the bloc's budget and climate change.",1
"This is Kelly Knight Craft, whose billionaire husband is an executive at Allied Resource Partners, the 3rd largest coal producer in the US, demonstrating that donating millions to political parties allows a person to peddle lies, and influence at the highest level. #ClimateChange https://t.co/HbW3cqyPbr",1
@deblamb42 @southwin28 @ScottMorrisonMP You'd think that watching your house burning would be a bit scary. Not as scary as marching for action on climate change though.,0
"“... we may already have entered a ""slippery slope of negative feedback"" where forests become sources of carbon instead of carbon sinks.”

""The nightmare scenario is that because of climate change, the forest isn't able to recover itself”

#auspol #nswpol https://t.co/riNCmuFQUE",3
"@JennaEllisEsq @realDonaldTrump No. Because he’s corrupt and doesn’t care about our country, or what our children will face as the climate changes.",1
@Kerplunkenish @tan123 Climate Change makes crowd sizes seem over inflated.,0
"The culture and heritage sectors are mobilising for urgent
#ClimateAction and we are a part of it.

Join the #ClimateHeritage Network and be part of the solution
too. https://t.co/QcRovEPXd4 #COP25” https://t.co/hDPwHgDdZV",0
Election 2019: What the manifestos say on energy and climate change | @Josh_Gabbatiss https://t.co/znKMLlJNPj #GE2019 https://t.co/AOKuOeyPvg,1
"At first I read this chart backwards and thought ""hey, the US isn't as bad as I thought"" 😔

Also, not surprising countries most affected by #ClimateChange are at the top of the list. I wish we could discuss climate justice/solutions rather than be stuck on the existence of it https://t.co/7FGpWRPP0b",0
"3 actions you can take today to fight #climatechange
https://t.co/UqEfhfcZrV",0
"#gardeners planting a tree will take yrs to have an effect, saying no to #peat has an instant benefit saving #peatland locking up carbon, conserving wildlife stopping flooding, go #peatfree #ClimateChange #peatfreeapril",3
"Just sayin. If you care about ethics and life on earth, being #vegan makes all the sense in the world. .
gretathunberg 
Rp: @genebaur .

Rp• @vegalutionary

.
🦜
.
#vegan #climate #climatechange #animalagriculture… https://t.co/zpExIGUYmO",3
How a closed-door meeting shows farmers are waking up on climate change https://t.co/CIUA8FT4w9 via @politico @GMOAnswers,3
Yes! We can. #ClimateActionNow #ClimateChange is real and effects all of us. Let’s each of us do something for our future! Start with #reusable #plasticbags or even better.. go #plasticfree TODAY!x https://t.co/W5K0TjQcy2,0
I'm confused? What exactly did Greta Thumberg do to get person of the year? Did she save someone or do actual work to make a difference in this world. I guess being the  poster child for the great global warming hoax gets you an award.,0
@RichardbrutonTD Ranked 41 out of 57 countries on the climate change performance index!? Is this the best  you can do?! You are a disgrace! https://t.co/iXaqXjSTi3,1
"Our @NWF_Intl team is at #COP25, where delegates from nearly 200 countries convene to discuss how to combat climate change – including the continued negotiation of the implementation of #ParisAgreement. Wildlife, at home &amp; abroad, need us to #ActOnClimate! https://t.co/c0rCF3ZdFn https://t.co/yTrRHtrSY8",1
"@barbaraunleavy @CatharineHoey Yeh I’m terrified by the thought of properly funded public services, real moves towards addressing climate change, a final say on where we choose to go with Brexit...thought Kate Hoey had joined the Brexit party some time ago...?",1
"#QandA Unless China and US is on board, nothing will stop global warming!",1
"“Climate Change Heroes: What Our Company Is Doing To Tackle Climate Change”, with Marianna Sachse… https://t.co/Dbm2JTwjRz",0
Who has a responsibility towards slowing #ClimateChange?,0
"@DerekRo90935620 @latimeralder @TrevorHoneyman Technically, no. I'm saying cars/transport pollute our cities, intensive farms pollute our soil and water and so on. If we tackle climate change, then we have to tackle these industries, which would directly tackle the pollution they cause.",0
Do a search. Clean the oceans. It's simple. Change your search engine today to https://t.co/iiOFF8wJG3. Partnering with @bigbluecleanup! #saveoceans #climatechange https://t.co/JgtqWb4zBz,2
"‘If the political will is there, a low-carbon future is possible’ – In light of their research, the team are calling for a ‘re-balancing’ of climate change discussions

https://t.co/Eraoktt62m",1
"@Zigmanfreud For any other conservatives who do believe in #ClimateChange, give @bobinglis &amp; @republicEn a follow!",1
"@ThatEricAlper Income inequality and its intersections w/ climate change policy (or rather, the lack thereof).",1
"@DemsWork4USA @spmaloney 🔁Re-Elect🌟SEAN PATRICK MALONEY🌟#NY18

Regs
https://t.co/TL8RJb3pVV
https://t.co/YXkiRVul7U
🎓
https://t.co/ROCuVx1QGk
Id
https://t.co/PwocOX5W3M
Issue? 833-336-VOTE
#Healthcare #Farmers #Wages #ClimateChange
#Democrats #moderates #BlueWave #DemsWork4USA
https://t.co/UcgHhZnkbd",1
It is time for #NatureNow ♥️! Did you know that #NatureBasedSolutions can provide more than a third of the solution to #ClimateChange by 2030 if implemented at scale? Find out more here: https://t.co/E1gUFTkRhv #2030Agenda #SDGs #COP25Madrid #COP25 @Nature4Climate #Action4Climate https://t.co/cxPxoiNOYO,0
If #Greenland's ice is melting seven times faster now than in the 1990s what we be dealing with twenty years from now? #Climatechange,2
"airpods? - $300.
 snacks? - $10.
 fighting climate change? - priceless",0
"Climate Action: Lance Lau, 10, began solo protests at his Kowloon school’s gates every Friday to press case for action to reduce the greenhouse gases that cause global warming #ClimteAction #HK #HongKong #GretaThunberg \\ SCMP \\  https://t.co/ouqYNxka0z",0
"@ClimateDepot We already know it is #TooLate to reverse #ClimateChange but it’s not too late to save the people from 2% temperature rise, that will kill a lot of people, ecosystems, threatened species and make life uninhabitable for so many. #LNP_corruption",0
"Climate change 'blueprint' for Wales launched.
 https://t.co/h927pjzGO3

 #climatechange #launched #blueprint #scienceandenvironment #blueprint #wales #naturalworld #treeplanting #adaptation",2
@Channel4News What people have to understand is the main problem is supporting manufacturing in countries such as China &amp; India that don’t care about damaging the climate! Create industry back in our country so we can control pollution! #ClimateEmergency #ClimateChange,1
@JeredCote Global warming isn't a petition..,0
Government of country which is half on fire pretty sure climate change isn’t a thing | The Chaser #ClimateEmergency  https://t.co/6qJGHGSOum,1
"First thing today is lunch box inspection, to be followed by climate change indoctrination, at the end we will be organising   a climate change protest rally. Our final lesson for the day will be on gender identity for those boys wishing to wear a dress that's okay #login",0
1 climate change year = 166.67 calendar years https://t.co/3Sk7KGClrq,0
@MarianneSansum @3Heckmonwyke Her parents are ANTIFA which is a terrorist organisation. She is a puppet for the globalist who want to impose carbon taxes on the people of the west and make even more money. Global warming is a farce we should concentrate on cleaning up the oceans which is a tangible issue.,1
Greta Thunberg arrives in Lisbon after three-week voyage from US - Climate activist heading to COP25 in Madrid after crossing Atlantic on family’s yacht https://t.co/qY3pxkMGF0 #ClimateEmergency #FridaysForFuture #WeDontHaveTime #ClimateChange #ExtinctionRebellion #COP25Madrid,1
"SCUBA SANTA: A scuba-diving Santa Claus—complete with Santa suit, flippers and diving mask—is swimming with a shark to educate children about the climate, global warming, loss of biodiversity and extreme weather. #MerryChristmas https://t.co/0L3NXQqlQD",2
"@Hollywood1114 @dbongino When do you report to the anti Trump, anti capitalism, global warming rally?  lol.  Liberals, you can’t reason with them.",1
"#cc #climatechange RT @UNEP: RT @antonioguterres: We stand at a critical juncture in our collective efforts to address the climate emergency. 

Our war against nature m…",0
"Why all nations must unite against climate change : The Standard
 https://t.co/kjK7Ry78Ee",0
David Roberts: John Kerry and the climate kids: a tale of 2 new strategies to fight climate change https://t.co/B8pRDeREEa,0
"Interesting: costs of #ClimateChange, #CostsofInaction https://t.co/wt5oilQNaK",0
"We were proud to collaborate with artist Bridget Nicholson to honour the estimated 3 environment defenders per week who have lost their lives since the Paris Agreement as #COP25 delegates commenced a critical series of meetings #auspol #ClimateAction 🌏

https://t.co/7dajc0ZdRX… https://t.co/AZtASU15yT",0
Drought has cost Germany 700 million euros in the last 50 years https://t.co/MhUqPfWElO #ClimateChange #GlobalWarming #Environment #Germany https://t.co/xjmz8U30JQ,4
@AboutTheHouse @Ted4Fairfax Shouldn't you be including the impact of global warming in this as well?,0
"Happy to report that #GreatLakes states will have the same access as ocean states to federal grant funding to prepare for &amp; address #climatechange impacts. The House just approved #HR729, which included my amendment to protect #LakeMichigan &amp; all the Great Lakes #ecosystems 🌊🍃 https://t.co/hNqlsuxGXE",2
"@SimonUbsdell Perhaps at this point we have to choose the politicians that are the least worse option. Prioritise #stopbrexit then sort out electoral system, get democracy on course, start fighting the wrongs of last 10 years and then concentrate on climate change.If it’s not too late by then",1
@GordonMercedes9 @jaimeas2000 @GazTankMotors @Cosito1Horacio @octane_miss @AmberDawnGlover @BoostPup @Only9built @Larkinck @uz_tc Reversing Global Warming😉,0
"Travelling sustainable through Europe by bike 🚴🌍✊😁 
.
#tourderebel #fridaysforfuture #endegelände #fossilfree #freethesoil #cyclingeurope #cycling #cyclingacrosseurope #cyclingblogger #cyclingforfuture… https://t.co/w40st1d4eB",0
"“We should talk about health more in our policymaking...we can save a lot of money if we transition to a low-carbon economy &amp; a healthier world.” @LGMandelaBarnes, also citing campaign financing as a major barrier to #climateaction. 
#COP25Health #ClimateHealthSummit https://t.co/91nj839Gf2",1
"From equality to climate change, India’s Gen Z is all about dating with a cause on Tinder
https://t.co/0uJ6WQoqIW",0
"The iconic sign has come full circle, so to say #ClimateAction  #FridaysForFuture https://t.co/0FuX2fO4nF",0
